"cod","ies","uf","categoria","cpc_metrico","cpc","regiao"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.217104886,"CPC 3","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.648927144,"CPC 3","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.970382108,"CPC 4","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.382993469,"CPC 3","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.393372599,"CPC 3","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.512604007,"CPC 3","Sul"
423,"UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES","RS","Privada sem fins lucrativos",2.124545325,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.392423545,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.513139,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.647564609,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",1.796042752,"CPC 2","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.473831221,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.590617733,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.736869454,"CPC 3","Sul"
15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","SC","Privada sem fins lucrativos",2.740856949,"CPC 3","Sul"
15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","SC","Privada sem fins lucrativos",3.890734554,"CPC 4","Sul"
15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","SC","Privada sem fins lucrativos",3.452607425,"CPC 4","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.919748379,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.87532263,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.420456304,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.71290522,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",3.564774915,"CPC 4","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.90351797,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",2.402298545,"CPC 3","Sul"
441,"UNIVERSIDADE DO CONTESTADO","SC","Privada sem fins lucrativos",3.08040186,"CPC 4","Sul"
15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","SC","Privada sem fins lucrativos",3.818700875,"CPC 4","Sul"
446,"UNIVERSIDADE DE CRUZ ALTA","RS","Privada sem fins lucrativos",2.306225437,"CPC 3","Sul"
446,"UNIVERSIDADE DE CRUZ ALTA","RS","Privada sem fins lucrativos",3.124812139,"CPC 4","Sul"
446,"UNIVERSIDADE DE CRUZ ALTA","RS","Privada sem fins lucrativos",2.740661585,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.785375838,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.997414337,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.361993004,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",1.994289357,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.668820622,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.012084359,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.898989293,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.817016526,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.17178539,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.127649635,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.646137201,"CPC 3","Sul"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.329432157,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",2.85018261,"CPC 3","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",2.978821478,"CPC 4","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.209501158,"CPC 4","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.216392654,"CPC 4","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.552823444,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.231001358,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.609623303,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.257704789,"CPC 3","Sudeste"
482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","SC","Privada sem fins lucrativos",2.525519449,"CPC 3","Sul"
482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","SC","Privada sem fins lucrativos",2.326943307,"CPC 3","Sul"
1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","SC","Privada sem fins lucrativos",2.883082639,"CPC 3","Sul"
5242,"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL","AL","Pública Estadual",2.374548156,"CPC 3","Nordeste"
5242,"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL","AL","Pública Estadual",1.846938882,"CPC 2","Nordeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.489065349,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.506017672,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.126771824,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.280160129,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.459592108,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.471119976,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.28400991,"CPC 4","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.423229694,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.59396339,"CPC 3","Sul"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",3.368716369,"CPC 4","Sudeste"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",3.214854213,"CPC 4","Sudeste"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",3.361861215,"CPC 4","Sudeste"
513,"UNIVERSIDADE VALE DO RIO DOCE","MG","Privada sem fins lucrativos",1.766381523,"CPC 2","Sudeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",2.581330088,"CPC 3","Nordeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",3.056566456,"CPC 4","Nordeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",2.278024531,"CPC 3","Nordeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",2.523414823,"CPC 3","Nordeste"
519,"UNIVERSIDADE CATÓLICA DO SALVADOR","BA","Privada sem fins lucrativos",3.4068531,"CPC 4","Nordeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.642600823,"CPC 3","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.502927664,"CPC 3","Sudeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.391353424,"CPC 3","Centro-Oeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.866465642,"CPC 3","Centro-Oeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",3.038655785,"CPC 4","Centro-Oeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.807204457,"CPC 3","Centro-Oeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.596030347,"CPC 3","Centro-Oeste"
527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","GO","Privada sem fins lucrativos",2.728435457,"CPC 3","Centro-Oeste"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",3.365251292,"CPC 4","Sudeste"
